Sample ID,Day Post Infection,Log PD,PD,RBC,Temp,Weight,Mouse Categorical,Mouse,Status Number,Status,P2rx1,P2rx1,Lcn2,Glrx5,Ranbp10,S100a9,Fcrla,Fcrla,Fcrla,Fcrla,Stfa1,Epb4.1,Adipor1,Nkg7,Ngp,Flot2,Flot2,Abcb4,Chchd10,Chi3l1,Ank1,Ank1,Lck,Mllt3,Mllt3,Mllt3,Ccl5,Hp,Hp,Hp,Ctse,Hebp1,Fbxo9,Fbxo9,Hdc,Syvn1,Cmtm6,Prkacb,Faim3,Bnip3l,F2rl2,Trim10,Trim10,Trim10,Ltf,Lat,Chi3l3,Chi3l3,Mllt3,Hbq1,Rhag,Ltb4r1,Slpi,Rnf10,S100a8,Sell,Hcst,Fech,Fech,Fech,Id2,Id2,Slc25a37,Trak2,Trak2,Trak2,Ssbp3,Ssbp3,Ssbp3,Mrgpra2,Mta3,Mta3,Thy1,Selplg,Slc25a39,Saa3,Cd79b,Cd79b,Cd3d,Ltf,Klhl6,Klhl6,Klhl6,Retnlg,Flot2,Chi3l3,Immp2l,Ppox,Ppox,Rhag,Rhag,Camp,Pkig,Pkig,Snn,Mgst3,Mgst3,Urod,Flot2,Cd177,Cd177,Xpo7,Xpo7,Xpo7,Sh2d2a,Dok3,Mrgpra2,Aqp9,Pkig
9268249003_B,1,-4.187755303,6.49E-05,6.88,38.1,98.72773537,Six,6.2,3,Non-Survivor,-0.076645374,0.26362324,-0.11744356,-0.08119869,0.044326305,0.023686409,0.72832155,1.208571,1.0190091,1.3329039,-0.2786951,-0.12986183,0.020902634,0.4187274,-0.1911521,-0.028583527,-0.002100468,0.23641634,0.4088812,0.10167217,-0.12403679,0.34222984,0.6552639,-0.33833647,-0.10305071,-0.30578804,-0.099627495,0.105271816,-0.004186153,0.071130276,0.052045822,-0.14067507,0.14504862,-0.001161099,0.072544575,0.85188127,0.25389528,0.7554846,1.6826863,0.004476547,0.013531208,-0.061881542,0.09536505,0.41812277,-0.20940256,0.15058565,-0.51677275,-0.13520145,-0.08307123,0.5550451,-0.07246065,-0.050458908,0.645844,0.19397783,-0.1091876,0.6710043,0.4465108,-0.061393738,-0.0966444,-1.4651585,-0.32071495,-0.25107527,-0.16245604,-0.12519312,0.32603407,0.07092619,-0.13014746,-0.06812382,-0.1822238,0.25114536,-0.10084963,0.16138935,0.5089445,0.5530882,0.03920889,0.091187,1.5764995,1.248271,0.9323168,0.11497879,0.8372083,0.08263731,0.79926205,0.06341839,0.019154072,-0.38601828,-0.31314564,0.27181816,-0.11093187,-0.031300545,-0.1591444,-0.24842882,-0.21003151,0.049514055,1.6075058,-0.1807394,0.23184061,0.24176025,-0.022545576,0.014980316,-0.06891298,-0.18668509,-0.54970455,0.008432388,0.3468542,1.53582,-0.03429842,0.18979931,0.03145361
9268249003_C,2,-3.269217724,5.38E-04,7.51,37.5,97.60814249,Six,6.2,3,Non-Survivor,0.07582235,0.5668993,-0.36287546,-0.6578722,-0.40465307,-0.56571674,0.6064296,0.7942548,0.52067614,0.675292,-0.42923737,-0.2539463,-0.49393368,0.24885511,-0.2826066,-0.048808098,-0.002168179,0.034698963,0.43891525,-0.2302866,-0.09654236,0.09274578,0.3292551,-0.11861563,-0.17314386,-0.85188293,-0.40866852,0.005889416,-0.15661478,-0.2919488,-0.42968845,-0.51294756,-0.022806644,0.2941451,-0.44747686,1.1114438,-0.11080694,0.558547,1.1870999,-0.490757,-0.041795254,0.21724176,-0.011035442,0.07892275,-0.22494268,-0.08216238,-0.9590945,-0.2931738,-0.18528128,-0.48958778,-0.16634989,0.09408665,0.04812002,-0.024610043,-0.94543123,0.1906786,0.23463106,-0.097774506,-0.26545334,-1.8701487,-0.4596119,-0.19073153,-0.62211466,-0.45133924,0.12934065,-0.41067076,-0.038903713,0.055267334,-0.6843934,0.28380394,-0.020462513,-0.16103745,0.2670374,0.07031441,-0.10610247,-0.24496126,1.2628093,1.0765457,0.7588749,-0.059781075,0.4451394,-0.12049055,0.44919014,-0.6578312,-0.289886,-0.95312834,-0.23267269,-0.007187843,0.03763628,-0.26829433,-0.29749584,-0.28352594,-0.64353085,0.03862691,1.4300804,-0.41088486,0.09344435,-0.39672947,0.050400496,0.07004166,-0.10757303,-0.26960707,-0.7244406,0.09784603,0.48360157,1.4311714,-0.21290064,-0.13560581,0.012527943
9268249003_D,3,-2.44917982,0.003554841,6.58,37.2,97.60814249,Six,6.2,3,Non-Survivor,0.074875355,0.10702038,-0.7149806,-0.9388647,-0.7157111,-0.7347498,0.58971643,0.62132406,0.3212123,0.67572594,-0.3052292,-0.38728237,-0.5355406,0.4102378,-0.24848223,-0.20953369,-0.047741413,-0.23434782,0.053699493,-0.073384285,-0.015752792,-0.011358261,0.30566978,-0.15575266,-0.061028004,-0.9868164,-0.7079134,0.14212275,0.10180235,0.022790432,-0.7163563,-0.6714587,-0.23230314,-0.19631243,-0.44205332,0.8210261,0.07720709,0.21965408,1.048285,-0.9469557,-0.06697035,0.033907413,-0.4339738,-0.3529048,-0.31188536,-0.23983145,-0.90521,-0.057728767,-0.49931955,-0.61924744,-0.2231574,0.007111549,0.11002684,-0.04770899,-0.9272361,0.2625513,0.007021427,-0.3372364,-0.50302505,-2.136263,-0.39141846,-0.11283636,-0.67402315,-0.035573483,-0.19300985,-0.49954462,0.014705181,-0.12738514,-0.6195178,0.22356987,-0.18790483,-0.25947952,0.26812744,0.15962124,-0.11099768,-0.2180214,1.3089652,1.2087164,0.44890118,0.007410049,0.24207354,-0.15961885,0.32613277,-0.4319868,-0.24305487,-0.33003092,-0.50231075,0.12879276,0.07091093,-0.13230896,-0.27832985,-0.42541504,-0.79821014,-0.09376311,1.1898928,-0.52425766,-0.33424425,-0.65397453,0.034032583,0.07593441,0.17129564,-0.46917582,-0.88271236,0.081380844,0.3292637,1.0639772,-0.20297575,-0.1064291,0.10684538
9268249003_E,4,-1.604437282,0.024863526,7.46,37.1,98.88040712,Six,6.2,3,Non-Survivor,-0.22909212,-0.00810051,-0.6848464,-0.8889837,-0.96781206,-0.534564,0.12075186,0.032067776,-0.025972843,0.18079758,-0.16204166,-0.6920605,-0.49309158,0.22091913,-0.21905375,0.03118515,0.22023821,-0.086619854,-0.38178635,-0.24308968,-0.09059143,-0.19976807,-0.10682297,-0.16925669,-0.15534544,-0.8011427,-1.7940912,-0.36283827,-0.2662711,-0.18447733,-0.6986885,-0.9623275,-0.7932801,-0.64047,0.6845975,0.46616387,-0.18045378,-0.17273521,0.46777868,-0.33965492,-0.21424627,-0.079389095,-0.90446043,-0.608377,-0.26787806,-0.5921025,-0.49388742,-0.059358597,-0.5171075,-0.634531,-0.17213964,-0.100115776,-0.039869785,-0.25440168,-0.51016855,0.4284773,-0.1635747,-1.0730877,-0.85219383,-2.291586,-0.54665375,-0.16832781,-0.517591,-0.3227086,-0.38748693,-1.0072417,-0.10107374,-0.11545086,-0.6941962,0.17462063,-0.21885157,-0.22883987,-0.2689457,-0.09005165,-0.42226458,-0.014251232,0.46758127,0.36923695,0.06945038,0.11360836,0.066559315,-0.10588312,0.03770256,-0.74675655,0.17291594,-0.075900555,-0.44126797,-0.10218811,-0.24417353,-0.300992,-0.36457157,-0.11364603,-0.86855793,0.10772157,0.64328384,-0.5015192,-0.29378748,-0.66173077,-0.017896414,-0.15684605,0.003742695,-0.55956984,-1.0449963,0.034207344,0.06292629,0.8545437,4.75E-04,-0.12194538,0.009445667
9268249003_F,5,-0.584042689,0.260589739,6.94,37.6,98.2697201,Six,6.2,3,Non-Survivor,-0.0453887,-0.042959213,-0.65101576,0.016285896,0.11606264,-0.75560284,0.032360554,-0.48498774,-0.6339202,-0.5225954,-0.16910172,-0.122078896,-0.0466671,0.041074276,0.06393099,0.028175354,-0.12346029,0.5636935,-0.21309185,-0.3035679,0.007510185,0.6334076,-0.29206944,-0.112588406,0.07257128,-0.16510868,-1.1411095,-0.38944864,-0.16646147,-0.5290427,0.23445797,-0.2685027,0.13484144,0.3786683,0.3862729,0.06560159,-0.54239607,-0.17928791,-0.1369319,-0.006772041,-0.036332607,-0.08007002,0.6393981,0.7918687,0.11472082,-0.39079046,-0.4280715,-0.06205845,0.10985136,-0.04024315,-0.021825314,-0.24546528,-0.19772673,0.43230104,-1.098392,-0.17666054,-0.45792246,0.08086777,-0.04695034,-1.6829395,-0.3840418,-0.08637476,-0.48174715,-0.12522173,0.5253024,0.001915455,0.030395031,0.016806602,-0.29916906,0.5254469,-0.22796297,0.1700201,-0.44752407,-0.3979168,-0.010163784,-0.09106398,-0.40652323,-0.45641327,-0.050091743,-0.059156418,-0.1299653,-0.08082533,-0.087750435,-1.3338938,-0.12098265,-0.5335231,-0.27809334,0.18416882,0.16234064,-0.03439617,0.22361946,-0.22717714,-0.8267727,-0.004829168,0.015350342,0.18200016,0.37718916,-0.114780426,0.11694026,-0.1882515,-0.2664876,0.25940275,-0.43354225,0.1674633,0.37771225,0.27404118,0.049753666,0.28318024,0.04825163
9268249003_G,6,-0.286768964,0.516691165,6.22,37.8,98.11704835,Six,6.2,3,Non-Survivor,-0.26327753,-0.28920078,-0.3532071,-0.4707241,-0.24077368,-0.80574703,-0.1304841,-0.72970915,-0.74163675,-0.6757393,-0.28885746,-0.9410486,-0.887907,1.5535388,-0.084938526,0.2187481,-0.12831736,-0.22212458,-0.6201544,-0.39503098,-0.020283699,-0.21578598,0.51135254,-0.07738733,-0.06520796,-0.14122295,0.8109913,-0.22971582,-0.20867777,-0.47753286,-0.461771,-0.9929366,-0.5951171,-0.27828646,0.034787655,-0.015506506,-0.5203366,7.92E-05,-0.71903276,-0.9108763,-0.16695166,0.14571619,0.17336607,-0.040189266,0.022163868,0.101668835,0.14795065,0.65129566,0.39602137,-1.2391491,0.061501026,-0.08320427,-0.8448672,-0.26530123,-1.0880885,-0.20464039,-0.2654786,-0.99157715,-1.1569462,-2.7690783,0.20042515,-0.0907073,-1.7448249,-0.14630175,0.19619799,-0.32472754,0.05266905,-0.15639877,-1.099237,-0.0241642,-0.27353144,-0.2997408,0.3510666,0.032687187,-0.9927802,0.4370265,-0.9427581,-0.7372322,0.21090412,0.06512928,-0.3482051,-0.1302123,-0.2598381,-1.251298,0.34303427,0.45583105,-1.1368027,-0.2697239,0.044831753,0.057887077,0.19575977,-0.15695333,-1.1054211,-0.040231466,-0.51920223,-0.687871,-0.4689126,-0.8555784,-0.049387217,-0.09113312,-0.30689096,0.27052736,-0.44190884,0.03377247,1.2310743,-5.29E-04,0.028131962,-0.47179127,0.10616064
9268249003_H,7,-0.102841015,0.789148953,3.46,33.1,94.19847328,Six,6.2,3,Non-Survivor,0.04997778,0.07125664,2.225308,-0.67272663,-0.030268192,0.5550661,-0.20233679,-0.88748884,-0.7576232,-0.8378477,-0.2568369,-1.2536154,-1.4857855,2.2393184,1.2499032,0.3696003,0.11615896,0.18239355,-0.53622055,0.24693489,0.048018456,-0.32197,0.7779064,-0.08030844,-0.08266306,-0.2566471,2.5456285,0.50630045,0.49988317,0.64693975,-0.21195412,-1.3756022,-0.9015908,-0.37053347,0.9342828,-0.20835662,-0.47793245,0.36333084,-1.0292792,-1.4732122,0.005624294,0.011110783,-0.48140478,-0.65777063,1.1520104,0.5376954,0.92134905,1.0957193,0.19855547,-2.1317282,0.39086485,0.27167416,-0.36966658,-0.60516214,0.30763102,-0.3576393,0.34884596,-1.379056,-1.5076027,-3.3344421,0.94938755,0.13274813,-2.5499291,0.054989338,0.09162283,-0.44581556,-0.06853962,-0.26148224,-1.3298793,0.093271255,-0.14929914,-0.46693134,0.86926556,0.53357124,-1.4414334,1.7196021,-1.1789899,-1.0727549,1.1281071,-0.002256393,0.96809816,-0.017661572,0.94940186,1.3709269,0.63267374,1.1932578,-1.5643406,-0.012024879,-0.042371273,0.48034477,0.29674625,0.933455,-1.0685816,0.07328248,-0.87912846,-0.93962,-0.4902072,0.006282806,0.14913678,0.012351036,0.32100725,-0.005404949,-0.44032097,-0.0814352,2.5202913,0.47966003,0.3618474,-0.6525917,0.12646055
9268249006_A,8,-0.508307239,0.310236406,2.38,30,87.43002545,Six,6.2,3,Non-Survivor,0.94130087,1.39079,3.603477,-1.1212301,0.08422804,2.0084534,-0.20834112,-0.56237173,-0.47913885,-0.465271,0.67982864,-1.410594,-1.858695,2.0411296,2.6993327,1.0889196,0.01295042,0.8189492,0.09651756,1.3074837,0.011362076,-0.095321655,0.22721004,-0.23046255,-0.19005156,-0.20741463,2.724492,1.7867923,1.8671689,1.9993272,0.473938,-1.3172622,-1.3588891,-0.73307276,1.8870387,0.43382668,0.28399134,0.4951172,-1.0195899,-1.6036215,0.7292237,-0.16516447,-1.1942744,-1.243156,2.470427,0.574121,3.437797,3.94172,0.3808875,-2.4052258,0.21673441,1.1499605,1.3581471,-0.6090894,1.8577552,-0.40625858,1.0633111,-1.474432,-1.6565104,-3.2638865,1.5629215,0.18988848,-2.1610923,-0.003807545,-0.01330328,-0.5666537,0.023678303,-0.34420967,-1.0701079,-0.105620384,-0.008817196,-0.1935072,0.5404215,0.7985573,-1.20361,2.5726037,-0.35442877,-0.5372238,1.1825714,-0.048279762,1.7049823,0.099252224,1.7589178,2.3431501,1.4931664,3.989902,-0.86677647,0.191082,-0.13627195,0.087183,0.074430466,2.5365224,-0.7369795,0.08794999,-0.4233446,0.042024612,0.4927392,1.2028484,0.06464553,0.57109547,1.4657903,-0.38978148,-0.47870064,-0.08553696,2.5155544,1.576519,0.46983004,-0.70493793,0.016079426
9268249006_B,9,-0.593886789,0.254749424,1.53,28.8,81.06870229,Six,6.2,3,Non-Survivor,2.4089818,2.654766,3.164289,-0.1868658,1.160667,1.7318296,-0.22508287,-1.1247134,-0.8627019,-1.1031017,1.4711771,-0.6721134,-1.1344719,-0.43827486,2.2651381,0.70438576,-0.021774769,1.8318448,1.9010592,0.9429674,0.008374214,0.16431904,-1.0361099,-0.27918243,-0.030881405,1.0544901,0.63086796,0.7538991,0.8051305,1.1572938,1.9008865,-0.7920089,-0.55429316,-0.26169443,1.2422881,-0.10981059,0.20364046,0.12346077,-1.388679,-0.8007164,2.017449,-0.077418804,-0.3618331,-0.09542036,2.5398726,0.98308516,2.6872678,2.695653,1.5126328,-1.4336853,0.6889024,1.2493582,2.2531972,0.16222143,1.8695884,-1.7311687,0.9040103,-0.792429,-0.818264,-2.840066,0.3913555,-0.05853319,-1.1140885,-0.07940388,0.92779875,0.44735384,5.97E-04,-0.17105389,-0.35896063,0.08033848,-0.252769,0.8991308,-1.2833128,-0.55535126,-0.19668245,3.3440776,-0.68940496,-0.7842531,-0.35071278,0.029743195,1.3124967,-0.05487013,1.1929979,1.8456812,1.0575099,3.136558,-0.5292835,0.6846514,0.13646746,0.89107513,0.63787174,2.239695,-0.05879593,0.023175478,-0.7437763,1.3596754,1.9339814,2.479249,0.18151641,0.5191717,1.4743428,-0.40583944,-0.38600636,0.047607422,0.5358238,1.168128,0.041494846,-0.1710062,0.32207918
9268249006_C,0,-5,0.00001,7.16,37,100,Seven,6.9,3,Non-Survivor,0.06492376,-0.33304787,-0.6378045,0.058172226,-0.3314557,-0.64928627,0.69175005,1.6737103,1.214726,1.8480883,-0.29305935,-0.13128376,0.26946354,0.48464537,-0.03749895,-0.122208595,-0.056727886,-0.24218893,0.06695938,-0.28156853,-0.009940147,-0.42873573,0.55152416,-0.14358473,-0.029138088,0.7025442,0.3374262,-0.5510354,-0.4108615,-0.33606768,-0.042606354,0.39622164,-0.1700139,-0.2380929,-0.7269101,0.33663392,0.08124304,0.50854397,1.8092074,0.08918381,-0.2100892,-0.06984472,0.19370699,0.13823462,-0.4273057,0.16399813,-0.96246576,-0.56196404,-0.08508539,1.3141308,-0.07007456,-0.21681309,-0.4121604,-0.0375247,-0.5277829,0.7324705,0.852921,-0.05318451,-0.08376312,-1.9997549,-0.276083,-0.24147367,-0.12833643,-0.012970448,-0.15986681,-0.1787982,-0.105121136,0.036110878,0.6907582,-0.021514893,0.003713131,0.00951767,0.9532604,0.13202381,0.32612658,-0.16451979,1.6808038,1.5994911,0.7596407,-0.031395912,0.37520933,-0.028866291,0.2843294,0.1149559,-0.20669794,-0.8587613,-0.23627567,-0.066589355,-0.13517809,-0.11096001,-0.08879566,-0.28331232,-0.9103031,-0.06820464,1.2283068,-0.080908775,-0.08181524,0.47294712,-0.17520547,-0.14138031,-0.25685167,0.03148794,-0.27147007,-0.08486271,-0.0227108,-0.21635532,-0.18267775,0.00165844,0.07527971
9268249006_D,1,-3.749579998,1.78E-04,6.74,37,99.64735516,Seven,6.9,3,Non-Survivor,-0.06527662,0.063020706,-0.41760015,-0.09630489,0.040382862,-0.5372505,0.5697713,0.96531725,0.5810714,1.0664177,-0.25787067,-0.6817217,-0.2497549,0.42087507,0.009496212,-0.08157635,0.035571575,0.11451578,0.3540945,-0.13695908,-0.03414917,0.346344,0.3844099,-0.12347078,-0.05808878,-0.55525875,-0.02250576,-0.23430395,-0.3481288,-0.47195005,0.022351265,0.103470325,-0.08344507,-0.46310568,-0.4799552,0.98131204,0.053041935,0.30613613,1.5098233,-0.0532341,-0.17932749,-0.023196697,0.091499805,0.51126146,-0.2568698,-0.24489927,-0.64588976,-0.08315754,-0.031262875,0.29450893,-0.19122267,-0.087592125,-0.0701108,-0.04212618,-0.66883326,0.39632702,0.3189807,-0.5856333,-0.4407587,-1.9068403,-0.29507637,-0.21439552,-0.16243505,-6.30E-04,0.5830083,0.09329653,-0.08314371,-0.00914669,-0.264441,0.0989275,-0.16320848,-0.11967754,0.45320797,0.09766674,-0.032840252,-0.20397615,1.4322543,1.0442562,0.8977556,-0.017339706,0.49989653,-0.20347643,0.5796232,-0.5621109,-0.27057886,-0.53299284,0.21816158,0.25348473,-0.025429249,-0.06361389,-0.0403347,-0.006494045,-0.46116257,-0.003419638,1.4541702,0.3199463,0.5594268,0.15021229,-0.004922628,-0.1904602,-0.2197957,0.03182745,-0.5038395,0.11266136,0.45419025,0.9283619,-0.13349771,0.100479126,-0.01802206
9268249006_E,2,-3.217527376,6.06E-04,6.42,37,97.83375315,Seven,6.9,3,Non-Survivor,0.07401991,-0.2257042,0.3520198,-0.104655266,-0.38587046,0.14564705,0.5929084,1.2781634,0.78282785,1.464014,0.061535835,-0.4950571,-0.007965088,0.2882123,-0.120803356,-0.09400368,-0.062915325,-0.41260576,-0.26014805,0.1098814,-0.009293556,-0.25876617,0.3204174,-0.09664965,0.031496525,0.30708313,-0.15001011,-0.27932882,-0.3206916,-0.1059556,-0.24068832,0.06897402,-0.15092134,-0.03236437,-0.35935354,0.19054818,-0.23914576,0.1698122,1.4385152,-0.19615364,-0.10931826,-0.034771442,0.31046724,-0.007169247,-0.25521326,-0.079389095,-0.5168824,-0.35965633,-0.15317678,0.94341564,-0.028508663,-0.10557461,-0.29019976,-0.49125242,0.20739603,0.2743702,0.54907084,-0.43328762,-0.3279953,-1.9873781,-0.32312202,-0.1824193,-0.35385942,-0.21234035,-0.3136487,-0.18055677,0.016139507,-0.20463848,0.11430597,-0.24755383,0.12466097,-0.27721977,0.65534973,-0.10643959,-0.050719738,-0.092758656,1.2228999,1.282299,0.37617397,0.018793106,-0.014278889,0.025967121,0.08026886,0.57272816,-0.20644522,-0.3601117,-0.26531696,0.0650835,-0.038719654,-0.074866295,-0.21044636,-0.33989477,-0.88545704,0.05940652,1.108882,-0.041707993,-0.28509665,0.08736038,-0.014189005,-0.07544994,-0.22944593,-0.14186335,-0.1723032,-0.005914688,-0.14885998,-0.410717,-0.08353567,-0.30470467,-0.151268
9268249006_F,3,-2.308199201,0.004918139,6.81,37,98.43828715,Seven,6.9,3,Non-Survivor,0.07175112,-0.28535175,-0.3177867,0.043107033,-0.35547972,-0.42095184,0.56664705,1.4590211,0.92780066,1.502903,-0.20098591,-0.49298,-0.015390396,0.46051645,-0.1273303,-0.1359272,0.03164625,-0.14997435,-0.14361191,-0.19194126,-0.015735626,-0.58575535,0.66182804,-0.08341265,-0.04535532,0.35148144,0.29548073,-0.49424696,-0.472919,-0.4101138,-0.20213127,-0.005429745,-0.052443027,-0.485579,-0.623281,0.14579415,-0.19098234,0.31828117,1.4532256,0.065291405,-0.055865765,-0.09288168,0.0658927,-0.061929226,-0.30141306,0.042508602,-0.664062,-0.6013956,-0.21875334,1.0772753,-0.14311552,-0.12771416,-0.17324495,-0.4039111,-0.23730707,0.41332626,0.8148837,-0.6313877,-0.36793137,-1.6266279,-0.38542366,-0.27379656,-0.361382,0.019435406,-0.27094412,-0.068770885,-0.04177046,0.037766457,0.3104167,-0.053585052,0.08002424,-0.3953066,0.59236526,0.050318718,-0.0835824,-0.23343515,1.2419276,1.5248203,0.8088236,0.013638496,0.2021575,-0.13903761,0.010329247,0.5616293,-0.37619257,-0.47212648,-0.6401701,-0.14388657,-0.28174067,-0.21661091,-0.2907791,-0.07903528,-0.8600073,-0.00935626,1.0638342,-0.018076897,-0.05514574,0.23093987,-0.1714375,-0.08838463,-0.039569378,0.022881985,-0.2030077,-0.043370247,-0.003407478,-0.4295063,-0.32467794,-0.17570305,0.044992924
9268249006_G,4,-1.663284908,0.021712763,6.99,36.7,100.8060453,Seven,6.9,3,Non-Survivor,-0.039306164,-0.32414722,-0.47472048,-0.35468388,-0.79145765,0.19745255,0.30861998,0.76732874,0.4002118,0.68642426,-0.0646286,-0.40604687,-0.018112183,0.21116304,-0.11602068,0.0654583,0.03376627,-0.4998269,-0.62258625,0.051386833,-0.05201626,-0.69090366,0.045488358,-0.2466073,-0.020660877,0.20925999,-1.2985687,-0.42023802,-0.39778852,-0.026559353,-0.45818138,0.077691555,-0.4342847,-0.6347461,0.7573285,-0.06723285,-0.24885035,-0.05196762,0.69630575,0.054107666,-0.13703966,0.11327219,-0.1850524,-0.56379557,-0.16930819,-0.33178186,0.330935,0.15191364,-0.4540267,1.1918583,-0.19446898,-0.16239262,-0.053447247,-0.38114595,0.37854528,0.5076885,0.37885046,-0.35949802,-0.23146343,-2.1345987,-0.4058113,-0.197968,-0.056763172,-0.020593166,-0.63792086,-0.6940932,0.14080667,-0.027619362,0.110761166,0.08203125,-0.041551113,-0.3447647,0.22907639,-0.17411518,0.0546546,-0.06351423,0.45831442,0.5567293,0.11369133,-0.06610584,-0.070631504,-0.020638943,-0.25417805,0.48368263,0.020841122,0.546927,-0.4059515,-0.2628727,-0.015625477,-0.1234951,-0.24585438,-0.26909685,-0.97638893,0.1094563,0.40233803,-0.26164532,-0.4662633,-0.22033691,0.076105356,-0.106987,-0.24152994,-0.33037424,-0.29125214,-0.026953697,-0.3271799,-0.5274811,0.037043095,-0.11573315,0.013459682
9268249006_H,5,-0.811942572,0.154190433,7.04,37,97.48110831,Seven,6.9,3,Non-Survivor,-0.076570034,-0.2624693,-0.5088639,0.1506958,-0.20934916,-0.07251263,-0.039391994,-0.09342432,-0.39058256,-0.09963226,-0.049536705,-0.46903896,0.23484993,0.102143764,0.07545996,-0.20211697,-0.05906725,-0.38856363,-0.67205906,-0.07683182,-0.10703087,-0.23986244,-0.13929462,-0.28682756,-0.086036205,0.74870014,-0.60053253,-0.5973077,-0.56141233,-0.5296912,-0.25850105,0.032269955,-0.2723174,-0.26155996,0.42357588,-0.6551845,-0.57761335,-0.51859665,-0.4200282,0.007864952,0.07119894,0.16003466,0.63542986,0.44108152,-0.19399023,-0.3018098,-0.26549768,0.09035206,0.25210905,0.97691345,0.30568838,-0.41494083,-0.46975374,-0.29377985,0.27445078,-0.16301823,0.006148815,-0.4408226,-0.37182426,-1.670495,-0.21159744,-0.100691795,-0.5489173,0.14033175,-0.4014907,-0.42816305,-0.051239014,-0.059405327,0.3386445,-0.09967518,-0.10681772,-0.38301945,-0.3392887,-0.57495975,0.12510061,-0.10766029,-0.37710047,-0.29778767,-0.14463139,-0.06455088,-0.6420436,-0.083694935,-0.6033516,-0.40900135,-0.4152913,0.05448675,-0.5290413,-0.26524925,0.00120306,0.1879406,0.14444256,-0.07472324,-0.973546,0.010181665,-0.27113438,0.14857388,0.07418299,0.14009666,0.0755074,-0.19265604,-0.29660177,0.2937951,-0.043622017,-0.03447342,-0.0946722,-1.0516596,0.11462164,-0.18552017,-0.0280056
9249039006_A,6,-0.047466109,0.896466141,6.22,37.3,98.23677582,Seven,6.9,3,Non-Survivor,-0.07649279,-0.13715363,-0.4334941,-1.122283,-0.6072278,-0.103302,0.06739187,-0.40560198,-0.6049228,-0.41244507,-0.20436859,-1.510725,-1.0825949,1.2693238,-0.003063679,0.06221676,-0.08844137,-0.40216875,-1.0460739,-0.39672565,0.011610508,-0.4889574,0.1908369,-0.046007633,0.022041798,-0.16614532,0.45931625,-0.7784219,-0.658031,-0.9764991,-0.6222429,-0.8982415,-1.1425738,-0.46847296,0.19737196,-0.35375094,-0.73022795,-0.5242157,-0.8678174,-1.1218204,-0.34998465,0.1278038,-0.016951084,-0.39306784,-0.038562298,-0.20729303,-0.39368582,0.15667057,0.23936701,-1.0050621,-0.19053698,-0.379632,-0.94324636,-0.60812235,-0.32408285,-0.22456932,-0.24963617,-1.3982782,-1.3618851,-3.3624582,0.13466358,0.17320585,-1.7209868,0.019052029,-0.22929716,-0.81482935,0.118926525,-0.29231834,-0.95902205,-0.14116764,-0.41046906,-0.7724266,0.1935873,-0.7235203,-1.0553498,0.0904398,-0.6081338,-0.46128273,0.5103903,0.109885216,-0.6490817,-0.0682435,-0.50396156,-0.6155882,-0.26810884,-0.47375536,-1.6719456,-0.4335904,-0.1574502,-0.035045147,-0.19354773,0.028943539,-1.1568546,2.42E-04,-0.2529049,-0.5246506,-0.49352026,-1.185277,0.09921765,-0.08178234,-0.13808489,-0.07932711,-0.3040657,-0.10399532,0.7481451,-0.78714085,-0.006378651,-0.8449831,0.022342205
9249039006_B,7,0.180964874,1.516927672,3.62,36.7,94.60957179,Seven,6.9,3,Non-Survivor,0.4231887,0.18122959,2.8014703,-1.6990309,-1.1785016,2.0651512,0.01745367,0.008269787,-0.29993105,-0.09915352,0.5760336,-2.4422607,-2.2527227,3.2502847,1.0490298,0.6705675,0.003553867,-0.90662813,-0.6221714,0.90858555,-0.14583206,-1.1547508,1.6119461,-0.15132952,-0.1341505,-0.04513645,3.2491312,1.4221263,1.399652,1.4902129,-1.5063429,-1.7369943,-2.1612945,-0.93869734,1.9774165,0.46295953,0.22985792,0.67509365,-0.3933215,-2.314622,0.44249296,-0.00626421,-1.0264974,-1.4237943,0.6832833,0.7922549,2.3478093,3.171791,0.4596343,-2.4712,-0.05680895,0.6220293,1.0151677,-1.6717973,1.7557244,0.91643715,1.0501475,-2.3651924,-2.6965313,-4.0711985,1.4121275,0.11611509,-3.5821462,-0.1888156,-0.7526307,-1.2697825,-0.2815523,-0.41040945,-1.1219163,0.08203602,-0.06877947,-1.0127068,1.7653933,1.0559168,-2.2561975,2.7265754,-0.32693148,-0.16896439,1.9466267,-0.10911465,0.79801035,-0.05209303,0.8589258,2.484624,0.8044629,3.1274018,-1.914752,-0.15284729,-0.16410494,-0.005777359,-0.28313875,0.57958555,-1.1614065,-0.11064744,-0.015350342,-1.1890717,-0.8398099,-1.0635777,0.001198053,-0.21250343,0.21084642,-0.5060191,-0.8125372,-0.17885685,2.4452677,0.62594223,1.3216491,-0.89409256,0.11230087
